% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.105214	3	23	1	8.41326e-11	1.7046	0
0.105214	3	50	2	5.30672e-11	1.65002	0
0.105214	4	19	2	4.64263e-10	41.3459	0
0.105214	4	36	1	1.57454e-11	1.2337	0
0.105214	4	49	3	7.41152e-10	35.1234	0
0.105214	6	24	6	2.65586e-10	13.3793	0
0.105214	6	26	4	2.84257e-10	14.2767	0
0.105214	6	30	3	2.41685e-11	0.865391	0
0.105214	6	51	1	1.3017e-10	7.29137	0
0.105214	6	56	2	5.97759e-10	21.4863	0
0.105214	7	20	3	2.70856e-11	0.150643	0
0.105214	7	29	1	1.39196e-10	1.11276	0
0.105214	8	48	1	5.81629e-11	0.47651	0
0.105214	9	40	1	1.44785e-10	4.50153	0
0.105214	10	35	2	1.15098e-10	1.69303	0
0.105214	10	42	1	3.71441e-10	2.82076	0
0.105214	11	55	1	1.21116e-10	1.03379	0
0.105214	12	18	1	3.48116e-10	0.77761	0
0.105214	13	31	3	9.88938e-11	4.12842	0
0.105214	13	33	6	1.76621e-10	4.84442	0
0.105214	13	34	2	1.00307e-09	19.1695	0
0.105214	13	37	1	1.568e-10	5.5344	0
0.105214	13	41	4	9.40432e-10	15.8382	0
0.105214	16	21	3	2.29555e-11	1.01882	0
0.105214	16	43	1	9.51642e-11	0.587202	0
0.105214	16	46	2	2.21609e-10	2.21681	0
0.105214	17	25	9	5.06535e-11	1.30749	0
0.105214	17	27	3	1.66218e-11	0.564428	0
0.105214	17	28	2	3.34315e-11	0.920678	0
0.105214	17	38	7	7.50853e-11	3.65049	0
0.105214	17	45	1	1.29329e-11	0.53877	0
0.105214	17	47	4	1.9844e-11	0.642117	0
0.105214	17	52	10	4.26769e-11	1.42498	0
0.105214	17	53	8	2.15268e-10	8.97911	0
0.105214	18	57	1	9.94276e-11	0.429392	0
0.105214	19	54	1	1.11058e-10	5.23265	0
0.105214	21	17	5	3.47602e-11	0.608271	0
0.105214	21	32	2	3.53114e-10	4.38721	0
0.105214	21	44	1	1.05028e-10	1.00963	0
0.105214	22	1	1	3.96469e-10	11.8438	0
0.105214	23	2	1	2.34878e-09	65.3519	0
0.105214	24	3	3	5.83885e-11	0.175626	0
0.105214	25	4	1	1.25311e-10	0.631727	0
0.105214	26	5	0	7.85841e-12	16567	0
0.105214	27	6	1	1.8621e-10	0.460949	0
0.105214	28	7	2	9.90227e-11	0.44464	0
0.105214	29	8	1	5.85538e-10	64.5043	0
0.105214	30	9	1	1.55632e-09	21.6567	0
0.105214	31	10	1	9.51998e-11	200699	0
0.105214	32	11	1	1.17833e-09	7.40345	0
0.105214	33	12	1	9.2498e-10	38.1403	0
0.105214	34	13	1	1.11509e-10	5.51586	0
0.105214	35	14	1	5.28237e-11	28973.2	0
0.105214	36	15	1	1.66554e-10	8.52247	0
0.105214	37	16	1	5.17016e-11	0.830377	0
0.106214	2	39	1	1.85038e-10	2.29759	0
0.106214	3	22	3	1.56924e-10	5.73039	0
0.106214	3	23	1	8.41326e-11	1.7046	0
0.106214	3	50	2	5.30672e-11	1.65002	0
0.106214	4	19	2	4.64263e-10	41.3459	0
0.106214	4	36	1	1.57454e-11	1.2337	0
0.106214	4	49	3	7.41152e-10	35.1234	0
0.106214	6	24	6	2.65586e-10	13.3793	0
0.106214	6	26	4	2.84257e-10	14.2767	0
0.106214	6	30	3	2.41685e-11	0.865391	0
0.106214	6	51	1	1.3017e-10	7.29137	0
0.106214	6	56	2	5.97759e-10	21.4863	0
0.106214	7	20	3	2.70856e-11	0.150643	0
0.106214	7	29	1	1.39196e-10	1.11276	0
0.106214	8	48	1	5.81629e-11	0.47651	0
0.106214	9	40	1	1.44785e-10	4.50153	0
0.106214	10	35	2	1.15098e-10	1.69303	0
0.106214	10	42	1	3.71441e-10	2.82076	0
0.106214	11	55	1	1.21116e-10	1.03379	0
0.106214	12	18	1	3.48116e-10	0.77761	0
0.106214	13	31	3	9.88938e-11	4.12842	0
0.106214	13	33	6	1.76621e-10	4.84442	0
0.106214	13	34	2	1.00307e-09	19.1695	0
0.106214	13	37	1	1.568e-10	5.5344	0
0.106214	13	41	4	9.40432e-10	15.8382	0
0.106214	16	21	3	2.29555e-11	1.01882	0
0.106214	16	43	1	9.51642e-11	0.587202	0
0.106214	16	46	2	2.21609e-10	2.21681	0
0.106214	17	25	9	5.06535e-11	1.30749	0
0.106214	17	27	3	1.66218e-11	0.564428	0
0.106214	17	28	2	3.34315e-11	0.920678	0
0.106214	17	38	7	7.50853e-11	3.65049	0
0.106214	17	45	1	1.29329e-11	0.53877	0
0.106214	17	47	4	1.9844e-11	0.642117	0
0.106214	17	52	10	4.26769e-11	1.42498	0
0.106214	17	53	8	2.15268e-10	8.97911	0
0.106214	18	57	1	9.94276e-11	0.429392	0
0.106214	19	54	1	1.11058e-10	5.23265	0
0.106214	21	17	5	3.47602e-11	0.608271	0
0.106214	21	32	2	3.53114e-10	4.38721	0
0.106214	21	44	1	1.05028e-10	1.00963	0
0.106214	22	1	1	3.96469e-10	11.8438	0
0.106214	23	2	1	2.34878e-09	65.3519	0
0.106214	24	3	3	5.83885e-11	0.175626	0
0.106214	25	4	1	1.25311e-10	0.631727	0
0.106214	26	5	0	7.85841e-12	16567	0
0.106214	27	6	1	1.8621e-10	0.460949	0
0.106214	28	7	2	9.90227e-11	0.44464	0
0.106214	29	8	1	5.85538e-10	64.5043	0
0.106214	30	9	1	1.55632e-09	21.6567	0
0.106214	31	10	1	9.51998e-11	200699	0
0.106214	32	11	1	1.17833e-09	7.40345	0
0.106214	33	12	1	9.2498e-10	38.1403	0
0.106214	34	13	1	1.11509e-10	5.51586	0
0.106214	35	14	1	5.28237e-11	28973.2	0
0.106214	36	15	1	1.66554e-10	8.52247	0
0.106214	37	16	1	5.17016e-11	0.830377	0
0.107214	2	39	1	1.85038e-10	2.29759	0
0.107214	3	22	3	1.56924e-10	5.73039	0
0.107214	3	23	1	8.41326e-11	1.7046	0
0.107214	3	50	2	5.30672e-11	1.65002	0
0.107214	4	19	2	4.64263e-10	41.3459	0
0.107214	4	36	1	1.57454e-11	1.2337	0
0.107214	4	49	3	7.41152e-10	35.1234	0
0.107214	6	24	6	2.65586e-10	13.3793	0
0.107214	6	26	4	2.84257e-10	14.2767	0
0.107214	6	30	3	2.41685e-11	0.865391	0
0.107214	6	51	1	1.3017e-10	7.29137	0
0.107214	6	56	2	5.97759e-10	21.4863	0
0.107214	7	20	3	2.70856e-11	0.150643	0
0.107214	7	29	1	1.39196e-10	1.11276	0
0.107214	8	48	1	5.81629e-11	0.47651	0
0.107214	9	40	1	1.44785e-10	4.50153	0
0.107214	10	35	2	1.15098e-10	1.69303	0
0.107214	10	42	1	3.71441e-10	2.82076	0
0.107214	11	55	1	1.21116e-10	1.03379	0
