% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	8	48	1	3	219	76695	215	74947	0.00471429	0	0.00471429	0.00471429	348.591	153.012	85	437	
0	0.25	4	49	3	3	222	24087	218	23539	0.00471429	0	0.00471429	0.00471429	107.977	48.8895	26	137	
0	0.25	3	50	2	3	222	104542	218	102058	0.00471429	0	0.00471429	0.00471429	468.156	260.562	26	621	
0	0.25	6	51	1	3	222	27064	218	26436	0.00471429	0	0.00471429	0.00471429	121.266	61.6611	15	157	
0	0.25	17	52	10	3	61	16897	54	14958	0.0165106	0.00426207	0.00471429	0.0187143	277	0	277	277	
0	0.25	17	53	8	3	83	22991	78	21606	0.0114451	0.00135487	0.00471429	0.0117143	277	0	277	277	
0	0.25	19	54	1	3	222	139444	218	136216	0.00471429	0	0.00471429	0.00471429	624.844	314.307	85	807	
0	0.25	11	55	1	3	55	4675	55	4675	0.00471429	0	0.00471429	0.00471429	85	0	85	85	
0	0.25	6	56	2	3	158	28298	152	26684	0.00766165	0.00346752	0.00471429	0.0117143	175.553	122.758	15	269	
0	0.25	18	57	1	3	53	4505	53	4505	0.00471429	0	0.00471429	0.00471429	85	0	85	85	
